date_key,MaxOpen,MinOpen,AverageOpen,MaxClose,MinClose,AverageClose,MaxHigh,MinHigh,AverageHigh,MaxLow,MinLow,AverageLow,MaxVolume,MinVolume,AverageVolume
1724,1288.0,446.0,908.72,1285.4,451.9,914.6899999999999,1296.0,458.1,925.6,1282.0,446.0,906.9799999999999,1127083,4099,475111.4
1725,1290.4,456.0,921.68,1279.4,473.35,917.4100000000001,1295.9,477.75,928.79,1272.45,451.0,907.0899999999999,1624814,6127,619655.0
1726,1282.0,475.0,918.3399999999999,1262.65,467.0,908.26,1285.85,478.9,925.8299999999999,1258.1,463.3,901.8699999999999,2094408,9514,856416.2
1727,1265.0,467.1,910.0200000000001,1265.75,485.55,907.3399999999999,1282.0,494.7,922.3,1255.15,467.1,895.01,1616180,7764,795205.4
1728,1270.0,490.0,908.4,1259.25,485.05,900.71,1272.0,497.9,915.7700000000001,1252.35,477.2,893.9399999999999,1255215,2996,634742.6
1729,1225.25,480.0,891.7299999999999,1259.0,492.25,893.1299999999999,1267.9,500.0,904.26,1225.25,469.1,873.29,2787002,2976,842932.4
1730,1267.0,493.0,897.3800000000001,1274.05,503.6,906.39,1278.4,507.85,914.45,1259.15,490.1,892.29,1829275,1693,680764.6
1731,1279.9,505.0,913.36,1278.15,505.2,911.3100000000001,1290.5,514.8,921.24,1272.3,503.1,904.2,1802105,7406,617672.2
1732,1280.0,505.0,916.3399999999999,1271.95,499.45,909.1,1289.8,509.8,922.32,1269.0,495.1,903.36,1840998,2375,580958.0
1733,1270.0,495.3,910.6400000000001,1262.35,496.5,914.54,1274.4,509.95,923.53,1258.3,494.05,903.5200000000001,2104153,7583,635032.6
1734,1262.0,500.0,919.8399999999999,1252.85,496.05,912.05,1269.0,506.95,926.78,1250.65,493.1,907.95,1812379,1318,600522.4
1735,1249.3,496.05,908.32,1250.7,491.2,907.7300000000001,1269.7,496.05,918.3100000000001,1239.9,488.5,895.3399999999999,3116339,2495,821210.8
1736,1255.1,495.0,911.32,1249.3,469.85,906.0200000000001,1265.7,495.0,920.9200000000001,1246.15,467.8,902.6600000000001,1766782,2158,660232.8
1737,1251.0,471.5,908.3799999999999,1244.45,474.3,906.0899999999999,1261.0,479.9,919.18,1240.05,468.2,899.65,2691326,4015,833005.6
1738,1245.1,479.0,911.7,1261.05,493.5,923.5200000000001,1268.9,496.6,931.2,1245.1,477.0,906.6,2280348,4432,808337.0
1739,1265.0,500.05,929.01,1259.9,495.85,935.24,1276.0,504.8,947.11,1255.6,493.1,921.7299999999999,2498187,3419,865026.4
1740,1280.0,498.0,942.8,1279.55,491.3,939.3700000000001,1294.4,500.65,953.3700000000001,1265.0,485.5,927.22,3765214,5497,1038957.4
1741,1284.8,480.0,937.5,1281.35,483.0,931.5200000000001,1298.95,495.4,947.07,1270.15,480.0,923.5600000000001,3199081,2551,829370.6
1742,1281.0,488.0,932.35,1301.0,483.0,930.4200000000001,1309.0,491.35,942.7599999999999,1281.0,477.05,919.65,3823498,2860,916232.8
1743,1305.0,492.1,932.9200000000001,1269.15,464.95,915.6800000000001,1305.0,492.1,941.3799999999999,1265.0,461.6,906.6299999999999,2917691,2898,795681.8
1744,1280.0,460.0,912.75,1240.0,443.85,883.89,1280.0,466.0,922.3299999999999,1226.3,431.5,872.5600000000001,4535936,2670,1140191.0
1745,1238.0,415.2,878.04,1205.4,431.3,862.47,1259.0,459.9,905.6800000000001,1176.35,415.0,832.9200000000001,6878210,8447,1706707.0
1746,1214.9,433.75,865.99,1238.4,441.5,872.1600000000001,1242.1,447.0,881.9799999999999,1201.0,425.25,840.7,5255745,5707,1388125.8
1747,1245.0,448.7,884.54,1259.45,448.2,903.4399999999999,1273.4,452.9,914.22,1239.05,442.5,877.11,3005436,10026,850744.0
1748,1266.0,449.5,913.4799999999999,1253.7,458.65,902.6599999999999,1270.0,463.85,922.3700000000001,1245.5,449.5,894.82,2415209,3524,685649.6
1749,1260.0,458.65,917.3299999999999,1289.1,472.45,913.7299999999999,1298.0,475.0,932.7,1243.05,446.65,883.0800000000002,2522336,1929,724635.8
1750,1297.8,469.0,914.0600000000001,1253.55,468.1,900.15,1297.8,479.0,931.51,1230.0,456.05,885.9100000000001,4225479,3285,1121081.0
1751,1260.0,468.0,905.8,1248.9,463.3,897.86,1275.0,480.0,915.86,1233.3,452.3,881.32,4201035,1618,1094883.2
1752,1252.0,472.1,889.82,1261.45,465.65,908.29,1267.6,472.1,923.9399999999999,1243.1,457.15,881.65,2314366,1644,811621.2
1753,1261.55,468.25,911.1600000000001,1272.55,461.3,909.9100000000001,1275.0,471.5,921.28,1256.25,458.0,901.1700000000001,1402800,960,535615.6
1754,1284.9,471.0,919.6,1277.0,463.6,914.15,1284.9,471.0,923.26,1266.0,458.0,907.76,1647160,1201,449906.4
1755,1285.0,460.0,916.4,1293.35,466.7,920.53,1297.9,474.85,930.5699999999999,1280.5,460.0,911.54,2336334,2449,685484.4
1756,1297.0,471.05,925.35,1274.7,456.4,910.8799999999999,1303.0,473.0,927.9199999999998,1268.25,453.0,905.64,4093985,2206,1074091.4
1757,1280.05,456.4,908.5300000000001,1270.15,469.6,924.65,1287.0,472.5,938.3800000000001,1265.2,456.4,898.45,2244378,3521,862139.6
1758,1275.0,471.8,938.1600000000001,1280.9,467.9,939.1000000000001,1285.8,471.8,953.22,1270.3,461.3,923.15,1149902,1480,567077.6
1759,1285.0,469.9,945.4799999999999,1284.55,474.65,945.0,1290.9,477.95,954.72,1275.35,465.3,931.6,1489730,3544,640950.8
1760,1290.0,479.9,949.89,1280.5,474.25,944.0,1300.0,485.0,959.4799999999999,1277.0,469.1,935.4200000000001,3022423,53107,930232.4
1761,1275.0,473.0,942.3199999999999,1288.15,472.85,935.2,1312.0,480.75,958.64,1275.0,466.3,928.6600000000001,3047126,4943,992540.6
1762,1294.0,472.0,942.3199999999999,1276.85,465.55,923.1199999999999,1294.0,472.0,946.6899999999999,1266.6,459.0,914.82,2191355,3114,859064.6
1763,1294.8,470.0,920.9799999999999,1278.3,467.25,916.9200000000001,1294.8,475.0,934.3299999999999,1272.0,460.05,903.4100000000001,2561246,2885,959327.4
1764,1275.0,468.5,906.0,1273.15,461.6,915.18,1290.9,472.0,931.74,1264.1,455.2,895.8,4813168,3879,1194863.8
1765,1275.0,463.95,903.79,1296.5,478.55,936.7900000000002,1300.0,484.0,941.8700000000001,1265.2,458.0,895.1099999999999,2228244,5516,813806.6
1766,1308.7,489.8,946.64,1339.5,499.8,952.75,1345.0,502.0,962.18,1295.0,484.9,934.4,4479089,5803,1333791.4
1767,1364.8,542.0,969.46,1364.95,533.3,964.95,1372.0,543.0,977.6700000000001,1346.0,502.0,950.4100000000001,3217452,3356,1113052.8
1768,1367.0,501.1,972.96,1346.95,551.15,966.22,1372.0,562.85,988.15,1344.1,501.1,949.8399999999999,1793509,1248,770248.6
1769,1358.0,551.0,976.6899999999999,1349.85,547.6,967.4399999999999,1362.0,564.9,984.2299999999999,1345.15,541.25,961.7299999999999,1564256,4719,632259.2
1770,1355.0,548.5,971.8,1367.4,546.95,969.28,1384.7,556.0,984.54,1349.0,538.25,956.95,3531763,3512,1250175.2
1771,1428.0,546.95,976.6200000000001,1382.75,535.25,976.4100000000001,1428.0,547.1,994.97,1374.25,530.5,953.4200000000001,6458817,3116,1655834.6
1772,1385.0,540.65,986.1299999999999,1373.85,546.35,984.2800000000001,1394.95,553.9,1000.11,1371.05,530.0,961.5,2386230,3654,1003762.2
1773,1371.05,547.0,985.21,1360.55,509.15,969.9399999999999,1380.75,548.0,991.9200000000001,1357.65,505.0,963.0800000000002,1213863,2660,682865.2
1774,1374.4,520.0,980.1,1369.5,509.05,971.6,1374.4,520.0,983.96,1360.25,505.0,960.96,1682940,2093,755078.2
1775,1379.7,518.7,977.4399999999999,1370.6,514.35,982.5,1379.7,518.7,990.6599999999999,1362.55,512.35,961.95,2529979,5373,947432.8
1776,1370.0,521.0,986.1600000000001,1382.3,504.0,983.9300000000001,1393.9,522.5,996.9200000000001,1365.25,501.0,971.22,1691270,3662,597215.4
1777,1385.95,504.0,979.15,1366.45,534.6,987.9200000000001,1389.0,539.5,1004.14,1358.6,504.0,967.9200000000001,2700046,12422,989274.8
1778,1368.0,535.5,994.0799999999999,1377.6,542.15,999.1,1384.0,547.4,1009.8399999999999,1364.05,530.4,976.51,933439,32855,597042.8
1779,1383.7,545.0,1004.5,1375.05,587.75,1013.28,1393.7,615.0,1035.72,1368.05,543.2,995.3699999999999,2128312,11157,1020290.8
1780,1380.0,588.0,1012.4,1387.35,564.8,1010.36,1391.0,600.0,1029.3,1372.0,559.9,992.39,1434267,6095,708750.2
1781,1330.0,565.0,1006.82,1389.2,547.65,1011.71,1408.0,571.9,1032.13,1330.0,545.3,985.8199999999999,1756515,10583,770047.6
1782,1398.0,547.0,1006.97,1394.9,552.85,1022.5800000000002,1399.8,566.0,1031.1599999999999,1381.25,547.0,998.68,1527047,6473,595861.8
1783,1396.95,532.25,1015.8299999999999,1397.05,564.1,1027.69,1403.0,569.85,1037.53,1381.0,532.25,1005.5300000000001,1002039,4456,552398.0
1784,1400.5,556.1,1027.52,1391.8,573.3,1020.7800000000001,1406.8,582.0,1035.64,1370.0,542.0,1006.32,1869043,4376,806923.0
1785,1387.0,553.3,1013.5,1358.95,553.85,993.1899999999999,1387.0,575.0,1027.3200000000002,1353.2,549.5,985.53,1268179,3059,578979.6
1786,1356.0,553.0,977.49,1366.0,518.0,978.4,1385.0,553.0,1009.74,1342.0,498.6,951.46,1443752,6152,729327.6
1787,1365.15,506.3,978.65,1377.05,520.75,994.1299999999999,1386.7,526.0,1018.45,1342.25,476.65,940.5800000000002,1421621,11119,842451.0
1788,1382.5,523.0,990.54,1406.95,546.55,1024.49,1413.7,549.0,1029.95,1382.5,521.0,988.9399999999999,2044494,7112,805188.0
1789,1410.0,553.75,1031.31,1420.75,547.55,1026.87,1430.0,564.0,1044.4,1410.0,535.1,1010.2800000000001,1562912,6212,711356.8
1790,1429.0,540.0,1021.2,1414.6,531.7,1009.3300000000002,1444.4,552.0,1032.48,1410.25,525.0,996.86,3280207,4315,972960.2
1791,1391.0,521.05,999.4100000000001,1406.75,536.45,1015.79,1425.0,542.4,1027.9299999999998,1391.0,511.3,988.6900000000002,1527424,129266,577692.4
1792,1415.0,530.0,1027.2,1412.05,519.6,1000.43,1425.95,540.0,1032.79,1400.0,514.0,990.85,3719836,1967,1179829.2
1793,1424.0,524.0,1001.8,1413.25,490.95,972.03,1443.7,527.7,1012.8700000000001,1402.1,481.1,961.64,3751615,6188,1320336.4
1794,1420.0,493.0,982.6,1406.55,495.45,974.1,1429.8,504.05,1002.1300000000001,1372.5,484.15,949.57,7248366,8256,1787486.4
1795,1305.1,500.0,964.1600000000001,1405.45,487.65,986.95,1415.1,502.0,1003.7700000000001,1305.1,483.1,944.9099999999999,2988590,8958,871083.8
1796,1350.1,474.7,941.9599999999998,1352.5,460.7,943.7700000000001,1380.0,486.9,985.0600000000001,1331.15,415.0,899.1299999999999,7056818,9169,1832797.4
1797,1375.0,466.95,949.5899999999999,1367.75,484.75,956.76,1375.0,492.0,971.28,1319.05,457.0,927.8100000000001,3952391,4466,1165073.8
1798,1371.0,486.0,959.14,1316.2,470.2,956.32,1371.0,488.0,988.4,1308.0,462.25,936.61,4747034,64145,1331369.0
1799,1300.0,465.0,929.6200000000001,1306.4,446.6,919.43,1313.8,465.0,949.9400000000002,1250.1,432.2,898.7,5389119,62017,1521532.8
1800,1314.5,449.0,930.04,1297.85,431.1,921.6299999999999,1350.0,469.0,957.96,1270.0,420.2,902.9200000000001,3553116,4280,1277073.6
1801,1311.0,449.9,933.1200000000001,1288.65,415.35,898.5899999999999,1329.0,458.0,949.0600000000001,1261.1,396.25,880.8799999999999,3450264,4083,1199465.6
1802,1319.0,423.65,915.0600000000001,1335.55,436.1,927.25,1340.0,450.0,935.95,1290.0,412.05,894.26,3345797,3438,1148764.2
1803,1338.0,439.9,928.5799999999999,1318.2,456.4,920.21,1349.8,467.9,947.0799999999999,1305.0,427.0,906.0,2411381,4746,942913.0
1804,1329.9,451.0,927.54,1315.7,459.05,931.8700000000001,1334.6,472.95,947.1499999999999,1307.0,451.0,915.47,2156009,73935,762163.2
1805,1315.7,457.1,934.0300000000001,1326.75,493.6,946.4399999999999,1331.7,501.2,960.43,1305.25,457.1,925.0600000000001,1581553,4294,735911.8
1806,1309.0,485.0,923.3299999999999,1285.35,472.8,921.8100000000001,1309.0,485.0,937.76,1261.25,463.5,897.8799999999999,2687015,5248,1152140.0
1807,1299.0,481.95,931.55,1283.4,469.3,922.4799999999999,1334.0,496.4,956.82,1279.0,465.05,915.61,2859247,2570,931749.6
1808,1292.0,475.7,930.0200000000001,1300.15,448.7,914.4100000000001,1305.8,477.0,937.3800000000001,1276.0,436.5,900.95,2567950,1921,823253.6
1809,1301.1,455.0,924.4200000000001,1313.55,470.05,937.5799999999999,1318.0,475.5,943.0799999999999,1297.1,442.1,906.4799999999999,1180894,3630,593601.2
1810,1318.0,480.0,937.8399999999999,1322.95,462.8,937.04,1335.0,481.0,955.85,1316.0,458.5,927.9399999999999,2145321,3256,825983.4
1811,1320.0,465.0,936.4,1340.0,481.1,942.89,1343.8,485.0,948.47,1305.0,463.0,926.5,1459637,1359,707509.6
1812,1347.0,488.0,947.1,1375.25,503.9,959.0800000000002,1379.95,508.9,971.3900000000001,1347.0,485.1,936.03,2414019,6439,989762.4
1813,1376.0,504.9,957.36,1376.05,524.65,966.61,1383.8,530.0,979.72,1360.0,491.55,945.75,1906116,3292,879089.6
1814,1383.0,529.25,973.0799999999999,1364.55,519.55,962.25,1383.0,544.0,986.78,1350.0,516.8,950.4200000000001,1473727,3110,656800.6
1815,1360.0,519.0,937.9400000000002,1350.0,495.35,937.8699999999999,1374.0,524.0,968.5300000000001,1342.55,486.0,917.82,2133169,1516,756874.8
1816,1364.0,505.0,948.7,1357.2,480.0,934.3,1369.0,515.15,958.65,1346.0,473.15,920.47,2648059,4969,1189062.6
1817,1360.0,487.0,942.53,1370.3,490.4,955.6299999999999,1374.9,494.5,961.28,1353.2,482.5,933.29,2645527,3868,879676.6
1818,1355.0,469.95,941.1,1313.95,459.3,910.35,1358.8,472.9,942.45,1305.25,450.0,902.18,3290334,916,1249596.2
1819,1320.5,466.0,912.1,1340.75,465.5,924.86,1346.0,473.0,931.1600000000001,1309.5,455.25,904.6899999999999,2661129,1911,837228.0
1820,1348.0,466.0,931.0,1363.25,458.7,933.0,1368.95,478.0,948.3599999999999,1347.7,455.15,917.4799999999999,1990052,1979,767455.4
1821,1363.0,465.0,934.0,1358.85,451.45,936.9699999999999,1364.8,465.0,950.0799999999999,1352.2,435.0,922.64,1223539,1750,702295.2
1822,1365.0,455.0,942.25,1384.3,499.35,964.3699999999999,1388.0,504.8,973.68,1362.0,455.0,938.8799999999999,1595309,1847,730720.8
1823,1389.5,500.0,967.5,1384.4,489.3,965.01,1390.0,505.0,975.1700000000001,1370.6,483.3,955.5899999999999,1325433,586,600624.4
1824,1385.15,489.3,967.3100000000001,1386.6,467.8,960.8,1398.4,494.95,976.2700000000001,1377.05,465.05,953.71,1677682,1055,604625.8
1825,1384.0,465.0,956.6,1387.5,463.25,959.1299999999999,1393.0,465.0,972.1600000000001,1372.25,452.25,944.21,1099116,1054,524672.0
1826,1375.25,469.0,959.79,1411.95,468.9,968.9100000000001,1415.9,478.0,978.4399999999999,1375.25,465.6,951.57,1520073,2388,714295.8
1827,1418.1,475.0,956.2800000000001,1457.75,468.9,999.22,1464.0,478.4,1010.4799999999999,1417.25,467.7,954.25,1697452,4095,795106.4
1828,1465.0,475.0,1006.03,1475.8,465.1,995.49,1488.0,475.0,1018.0799999999999,1452.35,463.3,987.3599999999999,3820017,2418,1313138.8
1829,1473.0,470.15,997.6200000000001,1485.35,471.3,993.3399999999999,1495.9,476.0,1010.25,1473.0,468.1,986.9200000000001,2291918,807,963267.0
1830,1465.25,469.95,974.55,1492.35,464.6,993.3899999999998,1499.5,470.9,1000.78,1460.6,456.25,965.3199999999999,2200255,918,829559.2
1831,1495.0,470.0,1004.36,1541.45,466.25,1009.3,1545.0,472.9,1019.07,1495.0,460.1,993.4799999999999,2386403,887,752257.8
1832,1543.0,470.4,1012.6199999999999,1554.3,462.95,997.2599999999999,1560.0,472.0,1022.54,1525.3,460.0,986.5200000000001,2501245,2779,755474.4
1833,1554.0,461.0,994.5200000000001,1582.95,468.2,1016.5799999999999,1589.6,478.5,1028.59,1541.05,458.0,984.1299999999999,2573309,33111,1521496.4
1834,1582.0,474.9,1016.6700000000001,1598.4,467.7,1023.29,1600.0,474.9,1032.56,1563.0,466.0,1004.9,2062547,6004,971337.4
1835,1610.0,472.8,1037.1100000000001,1596.85,465.8,1019.54,1626.6,473.0,1046.9299999999998,1584.0,461.1,1005.64,6204641,9321,1982631.0
1836,1612.0,466.15,1020.0699999999999,1539.2,455.0,1003.5699999999999,1612.0,469.0,1028.99,1532.0,453.05,995.1700000000001,3137369,579,982118.4
1837,1549.8,440.0,1004.2,1561.05,468.2,1018.9100000000001,1572.0,469.7,1026.79,1501.0,436.2,979.64,2385514,790,798334.0
1838,1575.0,470.0,1037.27,1626.15,473.25,1043.47,1630.0,482.0,1055.89,1575.0,469.9,1018.2299999999999,3685012,8596,1314409.4
1839,1630.25,477.0,1055.45,1583.15,480.1,1032.02,1636.0,489.0,1070.4,1577.1,474.0,1024.8700000000001,3685098,10892,1383190.4
1840,1605.0,486.0,1044.8,1606.5,506.6,1042.24,1618.0,509.9,1057.98,1596.0,483.05,1031.93,4767963,4421,1617901.4
1841,1608.5,505.0,1043.5,1593.15,506.7,1050.2800000000002,1614.4,515.5,1064.74,1590.0,499.0,1029.55,2145696,55239,869952.6
1842,1590.0,505.0,1049.4,1598.25,518.15,1075.0800000000002,1600.0,520.0,1081.8899999999999,1573.5,499.1,1034.5800000000002,2307786,16161,908773.6
1843,1607.0,518.15,1087.1699999999998,1581.4,523.55,1094.2199999999998,1610.0,540.0,1126.5,1575.0,517.5,1063.94,2223461,20761,1007683.8
1844,1569.0,501.1,1077.53,1589.1,520.45,1084.97,1600.0,527.0,1103.0,1531.25,501.1,1049.03,3365965,8012,1021280.2
1845,1610.0,523.0,1108.73,1620.25,525.45,1093.3200000000002,1627.0,529.0,1124.54,1605.0,521.0,1079.41,1910033,5540,530161.6
1846,1620.5,526.0,1099.48,1598.5,534.25,1086.93,1625.9,538.9,1109.7,1593.5,522.35,1075.6200000000001,3468852,5705,968292.2
1847,1601.0,537.0,1097.03,1634.7,541.95,1094.1200000000001,1648.0,544.9,1114.76,1598.6,537.0,1076.76,2843184,3680,885978.4
1848,1645.1,543.25,1109.66,1685.25,543.9,1108.77,1689.75,548.5,1125.24,1645.1,540.0,1094.22,2854239,4284,890001.6
1849,1684.8,535.0,1105.96,1698.45,536.75,1116.3400000000001,1706.0,551.0,1130.1,1670.1,520.0,1078.33,2318273,1838,744381.6
1850,1710.0,530.0,1109.8200000000002,1760.95,555.75,1133.76,1770.0,558.0,1148.0900000000001,1704.2,530.0,1101.69,3239284,2271,933735.0
1851,1769.0,557.0,1137.59,1779.25,566.5,1147.2600000000002,1785.0,570.15,1157.23,1738.15,557.0,1120.23,3931802,3304,1160569.2
1852,1780.0,567.0,1157.1399999999999,1756.15,581.3,1139.74,1797.8,591.9,1169.44,1750.0,564.15,1127.01,1603841,8202,637798.4
1853,1750.05,579.0,1134.98,1727.2,571.9,1132.0099999999998,1760.0,580.5,1156.1,1717.05,558.0,1117.59,2824875,3410,843973.8
1854,1701.25,562.0,1113.85,1728.05,564.45,1136.04,1737.0,579.0,1147.1,1701.1,559.55,1110.15,2419081,4161,758035.4
1855,1739.9,575.5,1150.1599999999999,1723.9,555.3,1147.27,1750.0,587.0,1166.34,1716.3,553.2,1130.75,1540056,35683,581088.2
1856,1722.0,555.0,1147.44,1756.9,561.9,1169.7,1768.0,565.2,1185.98,1712.8,555.0,1131.2900000000002,2321445,67035,638563.0
1857,1750.0,560.0,1168.54,1752.85,559.8,1153.3,1780.0,574.0,1185.0,1742.1,550.0,1142.29,3083875,55708,851149.2
1858,1755.0,574.0,1168.8799999999999,1758.8,574.95,1161.48,1771.75,580.0,1184.3,1747.0,555.0,1142.2900000000002,1866498,74681,716769.6
1859,1772.8,580.0,1172.3600000000001,1751.25,577.0,1163.99,1779.9,588.0,1186.95,1747.35,573.05,1154.05,1504954,4021,584981.4
1860,1769.0,589.9,1185.3799999999999,1741.95,575.85,1146.8200000000002,1769.0,589.9,1190.48,1738.55,551.3,1136.44,1394408,4554,420253.2
1861,1739.0,578.75,1157.1100000000001,1745.4,578.7,1162.0700000000002,1751.0,585.0,1175.13,1722.15,565.0,1139.6399999999999,1810873,8324,708056.6
1862,1751.0,596.05,1170.16,1691.3,575.55,1132.9,1758.0,598.7,1177.99,1682.3,568.0,1125.59,2727682,3116,715759.0
1863,1673.0,556.0,1123.0,1669.15,569.9,1111.25,1706.8,578.7,1146.1,1660.0,556.0,1096.84,2589690,3814,701529.0
1864,1664.0,560.0,1099.51,1657.05,558.95,1095.6200000000001,1697.85,566.9,1123.5400000000002,1647.1,556.0,1078.06,3453696,4594,1042728.4
1865,1800.0,564.0,1136.56,1666.15,565.85,1093.98,1800.0,569.85,1141.73,1660.25,560.0,1084.94,2155325,5872,612415.6
1866,1674.9,567.3,1107.1799999999998,1698.9,586.35,1102.1299999999999,1711.85,590.0,1121.35,1662.7,561.05,1075.47,2972202,4547,913769.0
1867,1698.3,586.0,1111.3,1675.4,585.05,1106.9,1709.8,592.0,1130.91,1670.0,575.2,1087.47,2240665,1018,802787.6
1868,1686.0,588.0,1120.19,1696.05,585.85,1118.03,1703.0,596.5,1130.84,1685.0,578.35,1105.01,1996192,1181,687052.2
1869,1700.0,587.8,1125.1299999999999,1681.9,599.75,1122.1600000000003,1710.0,603.9,1141.26,1668.15,585.25,1107.9299999999998,1996976,1813,697127.6
1870,1697.8,604.0,1131.3600000000001,1671.6,609.4,1121.17,1697.8,618.5,1141.1299999999999,1666.5,604.0,1115.45,1424616,6948,504662.8
1871,1671.6,581.6,1125.81,1726.55,613.45,1137.44,1730.4,617.0,1148.1799999999998,1670.1,575.3,1106.4,2202023,2752,602938.0
1872,1726.55,618.0,1143.2,1732.95,620.5,1158.2099999999998,1748.8,628.5,1171.74,1722.0,617.05,1136.34,1960094,13303,653361.4
1873,1735.0,620.0,1167.2,1734.35,618.2,1159.09,1747.5,628.0,1194.3899999999999,1721.2,609.0,1148.24,1621509,20981,526968.8
1874,1735.0,618.0,1158.92,1705.1,614.3,1155.25,1735.0,623.5,1169.91,1698.65,610.5,1145.1200000000001,2055653,5503,587794.2
1875,1708.0,613.5,1160.9,1709.15,616.2,1157.8000000000002,1714.0,619.95,1168.81,1696.8,607.0,1147.58,2889439,4864,768238.0
1876,1709.0,622.0,1162.94,1703.25,600.0,1172.15,1720.0,622.0,1194.98,1700.0,593.4,1147.03,1442066,6169,671274.2
1877,1699.0,614.7,1177.54,1698.55,590.25,1182.3200000000002,1719.9,614.7,1199.46,1692.65,588.0,1161.19,1571971,7344,667940.6
1878,1709.0,590.0,1171.6,1692.0,579.3,1179.6100000000001,1714.8,598.0,1196.1299999999999,1686.35,575.0,1159.8600000000001,2817089,4092,1022030.4
1879,1700.0,594.9,1186.1799999999998,1700.55,605.5,1193.45,1711.0,608.0,1202.84,1689.0,583.0,1174.22,2635833,6683,895124.2
1880,1704.0,624.7,1197.74,1684.3,607.4,1196.64,1712.0,624.7,1214.71,1679.05,601.1,1183.83,2737732,11350,884796.6
1881,1676.1,613.0,1205.22,1707.3,623.45,1213.05,1712.85,628.0,1223.6399999999999,1676.1,609.5,1193.86,2680539,64353,850147.2
1882,1711.0,626.8,1203.8700000000001,1718.15,618.6,1209.1299999999999,1731.65,626.8,1237.67,1709.0,613.5,1194.79,2179332,20785,656007.4
1883,1718.0,619.0,1218.49,1709.85,630.0,1234.76,1772.0,635.85,1256.9900000000002,1680.5,619.0,1199.31,1759660,31740,756858.2
1884,1714.0,630.0,1222.98,1709.9,628.75,1226.1,1730.55,633.0,1246.47,1685.5,624.45,1203.05,1577879,6567,512557.8
1885,1719.0,632.0,1230.58,1718.45,634.5,1228.25,1731.0,641.0,1242.19,1706.0,628.0,1220.1,1509831,5167,462477.2
1886,1715.05,638.0,1217.66,1702.7,630.7,1219.19,1720.0,638.0,1237.97,1695.0,628.2,1205.58,1126790,26054,394642.4
1887,1717.0,630.0,1214.6799999999998,1703.3,631.95,1223.59,1718.8,635.45,1235.41,1686.15,620.0,1200.4699999999998,1231205,4100,412237.8
1888,1773.0,640.0,1243.7800000000002,1719.35,642.55,1230.4900000000002,1773.0,650.0,1259.15,1706.6,632.2,1218.26,1417920,3973,557260.4
1889,1729.8,650.1,1243.74,1773.05,644.8,1241.2800000000002,1790.7,659.8,1266.91,1726.25,633.0,1218.1200000000001,4454697,13202,1305919.4
